HON,length,start,end,hits,distance
NPC-4605,1.088,2168.1,2169.188,99,1.322
face_4605,0.067,2169.288,2169.355,7,1.49
NPC-4605,0.0,2169.366,2169.366,1,1.323
face_4605,1.349,2169.377,2170.726,122,1.421
NPC-4605,0.429,2170.736,2171.165,39,1.264
face_4605,1.228,2171.176,2172.404,112,1.422
Terrain,0.023,2172.416,2172.439,3,8.606
Sitting_NPC (4161),0.011,2172.594,2172.605,2,5.472
metalBench (3),0.0,2172.616,2172.616,1,5.325
Sitting_NPC (4161),0.0,2172.628,2172.628,1,5.502
face_4161,0.057,2172.638,2172.695,6,5.451
Sitting_NPC (4161),0.011,2172.706,2172.717,2,5.482
face_4161,0.011,2172.728,2172.739,2,5.498
Sitting_NPC (4161),0.253,2172.751,2173.004,24,5.492
face_4161,0.0,2173.015,2173.015,1,5.514
Sitting_NPC (4161),0.01,2173.027,2173.037,2,5.618
face_4161,0.0,2173.048,2173.048,1,5.489
Sitting_NPC (4161),0.033,2173.059,2173.092,4,5.552
face_4161,0.336,2173.104,2173.44,31,5.501
PlantPot_A (7),0.0,2173.451,2173.451,1,9.328
Sitting_NPC (4161),0.011,2173.462,2173.473,2,5.502
face_4161,0.0,2173.484,2173.484,1,5.446
Sitting_NPC (4241),0.0,2173.495,2173.495,1,6.378
Sitting_NPC (4161),0.01,2173.507,2173.517,2,5.54
face_4161,0.022,2173.529,2173.551,3,5.525
Sitting_NPC (4161),0.011,2173.562,2173.573,2,5.528
face_4161,0.022,2173.585,2173.607,3,5.533
Sitting_NPC (4161),0.133,2173.618,2173.751,13,5.504
face_4161,0.0,2173.762,2173.762,1,5.437
PlantPot_A (7),0.022,2173.773,2173.795,3,9.737
Terrain,0.166,2173.807,2173.973,16,42.645
New_NPC (76)(Clone),0.0,2173.984,2173.984,1,61.247
Terrain,0.077,2173.996,2174.073,8,51.487
New_NPC (76)(Clone),0.0,2174.084,2174.084,1,61.457
Terrain,0.056,2174.095,2174.151,6,56.081
New_NPC (1),0.0,2174.162,2174.162,1,60.333
Terrain,0.0,2174.173,2174.173,1,58.995
New_NPC (1),0.011,2174.184,2174.195,2,60.427
Terrain,0.011,2174.206,2174.217,2,60.324
SingleStraightPrefab (2),0.0,2174.229,2174.229,1,76.597
RedBush_Var1_Prefab_baked_single (4),0.077,2174.24,2174.317,8,87.842
Park_Streight (2),0.022,2174.33,2174.352,3,83.108
Terrain,0.0,2174.364,2174.364,1,64.301
DmaterialC150,0.0,2174.374,2174.374,1,82.683
SingleStraightPrefab (2),0.0,2174.384,2174.384,1,76.967
Park_Streight (2),0.0,2174.396,2174.396,1,83.138
NPC-606,0.022,2174.406,2174.428,3,27.954
DmaterialC150,0.0,2174.439,2174.439,1,72.54
NPC-606,0.022,2174.451,2174.473,3,27.983
NPC (212)(Clone),0.0,2174.484,2174.484,1,25.26
NPC-606,0.045,2174.495,2174.54,5,28.067
DmaterialC150,0.0,2174.551,2174.551,1,70.312
SingleStraightPrefab (2),0.0,2174.562,2174.562,1,73.676
NPC-606,0.0,2174.573,2174.573,1,28.139
DmaterialC150,0.0,2174.584,2174.584,1,71.278
Terrain,0.0,2174.595,2174.595,1,61.309
NPC-606,0.0,2174.606,2174.606,1,28.001
NPC-612,0.0,2174.617,2174.617,1,27.524
NPC-606,0.055,2174.629,2174.684,6,27.952
NPC-612,0.022,2174.695,2174.717,3,27.626
NPC-606,0.044,2174.729,2174.773,5,27.994
Park_Streight (2),0.0,2174.784,2174.784,1,83.688
NPC-606,0.0,2174.795,2174.795,1,27.968
Terrain,0.0,2174.806,2174.806,1,69.145
Park_Sidewalk_Corner_B (1),0.0,2174.817,2174.817,1,90.766
Park_Streight (2),0.0,2174.829,2174.829,1,83.554
baum ld2(enhanced),0.0,2174.84,2174.84,1,89.117
Bush_qilgP2_6x6x4_PF (20),0.0,2174.851,2174.851,1,97.445
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.011,2174.862,2174.873,2,103.309
Bush_b1_4x4x4_PF_baked_single (3),0.033,2174.884,2174.917,4,104.134
face_606,0.034,2174.928,2174.962,4,28.04
Park_Streight (2),0.011,2174.973,2174.984,2,87.437
NPC-612,0.0,2174.995,2174.995,1,27.529
Bush_qilgY2_2x2x4_PF_baked_single,0.056,2175.006,2175.062,6,34.042
streetLight2 (36),0.078,2175.073,2175.151,8,17.25
PlantPot_A (5),0.022,2175.162,2175.184,3,58.548
Bush_qilgY2_2x2x4_PF_baked_single,0.022,2175.195,2175.217,3,34.672
PlantPot_A (5),0.012,2175.228,2175.24,2,58.622
Bush_qilgY2_2x2x4_PF_baked_single,0.044,2175.251,2175.295,5,34.451
streetLight2 (36),0.0,2175.306,2175.306,1,17.333
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2175.317,2175.317,1,34.45
streetLight2 (36),0.012,2175.328,2175.34,2,17.28
Bush_qilgY2_2x2x4_PF_baked_single,0.011,2175.351,2175.362,2,34.057
House_1,0.0,2175.373,2175.373,1,113.953
trashcan_squarePrefab (2),0.0,2175.384,2175.384,1,29.741
PlantPot_A,0.011,2175.395,2175.406,2,43.827
NPC-611,0.21,2175.418,2175.628,20,28.775
B027,0.0,2175.639,2175.639,1,51.936
NPC-611,0.088,2175.651,2175.739,9,28.618
PlantPot_A,0.0,2175.75,2175.75,1,43.525
B027,0.0,2175.761,2175.761,1,56.936
House_2,0.0,2175.772,2175.772,1,113.031
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2175.783,2175.783,1,99.552
New_NPC (28)(Clone),0.0,2175.795,2175.795,1,78.149
Bush_qilgY2_2x2x4_PF_baked_single,0.233,2175.806,2176.039,22,99.356
baum ld0(enhanced),0.0,2176.05,2176.05,1,44.671
B027,0.411,2176.061,2176.472,38,51.188
B013,0.01,2176.484,2176.494,2,46.501
Cathedral,0.0,2176.506,2176.506,1,129.962
Lod_1,0.878,2176.517,2177.395,80,16.456
Cathedral,0.011,2177.405,2177.416,2,126.246
Sky,0.011,2177.439,2177.45,2,225.027
Terrain,0.022,2177.472,2177.494,3,13.652
baum ld0(enhanced),0.0,2177.505,2177.505,1,42.204
Terrain,0.055,2177.528,2177.583,6,14.624
NPC (212)(Clone),0.289,2177.594,2177.883,27,21.81
NPC-606,0.0,2177.894,2177.894,1,24.48
NPC (212)(Clone),0.011,2177.905,2177.916,2,21.552
face_212,0.011,2177.927,2177.938,2,21.677
face_606,0.023,2177.949,2177.972,3,24.447
NPC (212)(Clone),0.0,2177.983,2177.983,1,21.504
face_212,0.0,2177.994,2177.994,1,21.606
NPC (212)(Clone),0.011,2178.005,2178.016,2,21.5
NPC-606,0.0,2178.027,2178.027,1,24.357
NPC (212)(Clone),0.021,2178.039,2178.06,3,21.375
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,2178.072,2178.072,1,99.532
face_212,0.0,2178.083,2178.083,1,21.46
NPC (212)(Clone),0.0,2178.094,2178.094,1,21.25
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,2178.105,2178.105,1,99.61
NPC-612,0.0,2178.116,2178.116,1,23.837
Terrain,0.0,2178.127,2178.127,1,59.127
streetLight2 (13),0.0,2178.138,2178.138,1,65.539
Terrain,0.266,2178.149,2178.415,25,32.754
PlantPot_A (6),0.0,2178.427,2178.427,1,29.017
Terrain,0.144,2178.438,2178.582,14,26.028
PlantPot_A (7),0.256,2178.593,2178.849,24,5.943
trashcan_squarePrefab (7),0.478,2178.86,2179.338,44,4.733
Terrain,0.011,2179.35,2179.361,2,10.978
Sitting_NPC (4241),0.0,2179.371,2179.371,1,3.778
metalBench (3),0.011,2179.383,2179.394,2,3.611
Sitting_NPC (4241),0.29,2179.405,2179.695,27,3.801
store2,0.0,2179.706,2179.706,1,12.714
Sitting_NPC (4161),0.3,2179.717,2180.017,28,3.322
face_4161,0.0,2180.028,2180.028,1,3.372
Sitting_NPC (4161),0.122,2180.04,2180.162,12,3.34
face_4161,0.011,2180.173,2180.184,2,3.391
Sitting_NPC (4161),0.011,2180.195,2180.206,2,3.356
face_4161,0.078,2180.217,2180.295,8,3.305
Sitting_NPC (4161),0.022,2180.307,2180.329,3,3.273
store2,0.122,2180.34,2180.462,12,12.204
face_4241,0.0,2180.473,2180.473,1,3.59
NPC-4627,0.011,2180.484,2180.495,2,11.016
face_4241,0.023,2180.506,2180.529,3,3.545
Sitting_NPC (4241),0.011,2180.54,2180.551,2,3.439
face_4241,0.089,2180.562,2180.651,9,3.431
Sitting_NPC (4241),0.0,2180.662,2180.662,1,3.389
face_4241,0.289,2180.673,2180.962,27,3.177
Terrain,0.0,2180.974,2180.974,1,11.149
store2,0.0,2180.985,2180.985,1,11.433
face_4161,0.0,2180.996,2180.996,1,2.439
Sitting_NPC (4161),0.055,2181.007,2181.062,6,2.393
face_4161,0.145,2181.073,2181.218,14,2.27
Sitting_NPC (4161),0.0,2181.229,2181.229,1,2.179
face_4161,0.389,2181.24,2181.629,36,1.922
Sitting_NPC (4161),0.0,2181.64,2181.64,1,1.784
face_4161,0.022,2181.651,2181.673,3,1.718
Sitting_NPC (4161),0.011,2181.684,2181.695,2,1.736
face_4161,0.055,2181.707,2181.762,6,1.578
Sitting_NPC (4161),0.089,2181.773,2181.862,9,1.619
face_4161,0.089,2181.873,2181.962,9,1.46
Sitting_NPC (4161),0.0,2181.973,2181.973,1,1.513
face_4161,1.333,2181.984,2183.317,121,1.147
Sitting_NPC (4161),0.067,2183.328,2183.395,7,1.166
face_4161,1.188,2183.406,2184.594,108,1.051
Sitting_NPC (4161),0.0,2184.606,2184.606,1,1.012
face_4161,0.145,2184.616,2184.761,14,0.933
Sitting_NPC (4161),1.854,2184.772,2186.626,168,0.969
metalBench (3),0.022,2186.638,2186.66,3,1.536
Sitting_NPC (4241),0.433,2186.671,2187.104,40,1.414
face_4241,0.045,2187.115,2187.16,5,1.488
Sitting_NPC (4241),0.022,2187.171,2187.193,3,1.478
face_4241,0.0,2187.204,2187.204,1,1.508
Sitting_NPC (4241),0.011,2187.215,2187.226,2,1.465
face_4241,0.0,2187.237,2187.237,1,1.512
Sitting_NPC (4241),0.012,2187.248,2187.26,2,1.49
face_4241,0.022,2187.271,2187.293,3,1.492
Terrain,0.044,2187.304,2187.348,5,6.83
Sitting_NPC (4241),0.011,2187.36,2187.371,2,1.521
face_4241,0.0,2187.382,2187.382,1,1.528
Sitting_NPC (4241),0.055,2187.393,2187.448,6,1.486
face_4241,0.0,2187.46,2187.46,1,1.529
Sitting_NPC (4241),0.011,2187.471,2187.482,2,1.488
face_4241,0.0,2187.493,2187.493,1,1.508
Sitting_NPC (4241),0.145,2187.504,2187.649,14,1.488
face_4241,0.011,2187.66,2187.671,2,1.52
Sitting_NPC (4241),0.1,2187.682,2187.782,10,1.495
face_4241,0.311,2187.791,2188.102,29,1.474
Terrain,0.011,2188.114,2188.125,2,6.716
face_4241,0.022,2188.136,2188.158,3,1.476
Terrain,0.079,2188.169,2188.248,8,6.989
face_4241,0.188,2188.259,2188.447,18,1.452
Terrain,0.034,2188.458,2188.492,4,7.016
face_4241,0.411,2188.503,2188.914,38,1.445
Sitting_NPC (4241),0.511,2188.925,2189.436,47,1.371
face_4241,0.0,2189.447,2189.447,1,1.473
Sitting_NPC (4241),0.133,2189.458,2189.591,13,1.424
face_4241,0.1,2189.602,2189.702,10,1.463
Sitting_NPC (4241),0.012,2189.713,2189.725,2,1.451
face_4241,0.034,2189.735,2189.769,4,1.474
Sitting_NPC (4241),0.0,2189.78,2189.78,1,1.468
face_4241,0.022,2189.802,2189.824,3,1.462
Sitting_NPC (4241),0.0,2189.835,2189.835,1,1.452
face_4241,0.002,2189.846,2189.848,2,1.425
store2,0.0,2189.858,2189.858,1,11.191
NPC-4627,0.299,2189.88,2190.179,27,8.838
face_4627,0.0,2190.19,2190.19,1,9.056
NPC-4627,0.067,2190.201,2190.268,7,8.9
store2,0.056,2190.279,2190.335,6,13.655
PlantPot_A (7),0.498,2190.346,2190.844,42,4.194
trashcan_squarePrefab (7),0.088,2190.855,2190.943,9,2.558
canCement_square_B,0.0,2190.954,2190.954,1,2.544
trashcan_squarePrefab (7),0.0,2190.965,2190.965,1,2.528
canCement_square_B,0.022,2190.977,2190.999,3,2.552
trashcan_squarePrefab (7),0.0,2191.01,2191.01,1,2.543
canCement_square_B,0.0,2191.021,2191.021,1,2.54
trashcan_squarePrefab (7),0.012,2191.032,2191.044,2,2.5
canCement_square_B,0.0,2191.055,2191.055,1,2.514
trashcan_squarePrefab (7),2.233,2191.066,2193.299,202,2.02
canCement_square_B,0.0,2193.31,2193.31,1,1.431
trashcan_squarePrefab (7),0.0,2193.321,2193.321,1,1.436
canCement_square_B,0.0,2193.333,2193.333,1,1.432
trashcan_squarePrefab (7),1.699,2193.344,2195.043,154,1.506
PlantPot_A (7),0.354,2195.054,2195.408,26,2.934
Terrain,0.022,2195.42,2195.442,3,37.302
NPC-612,0.0,2195.453,2195.453,1,21.576
NPC (212)(Clone),0.0,2195.464,2195.464,1,19.152
NPC-612,0.0,2195.475,2195.475,1,21.519
NPC (212)(Clone),0.011,2195.486,2195.497,2,19.176
NPC-612,0.023,2195.508,2195.531,3,21.5
NPC (212)(Clone),0.0,2195.542,2195.542,1,19.161
NPC-612,0.011,2195.553,2195.564,2,21.506
NPC (212)(Clone),0.012,2195.575,2195.587,2,19.349
NPC-612,0.043,2195.598,2195.641,5,21.561
NPC-606,0.011,2195.653,2195.664,2,21.937
NPC-612,0.1,2195.675,2195.775,10,21.548
NPC (212)(Clone),0.0,2195.786,2195.786,1,19.186
Bush_qilgY2_2x2x4_PF_baked_single,0.111,2195.797,2195.908,11,28.373
New_NPC (42),0.0,2195.919,2195.919,1,38.706
Terrain,0.0,2195.93,2195.93,1,44.925
Gr01 (1),0.011,2195.941,2195.952,2,31.311
Terrain,0.033,2195.964,2195.997,4,40.455
Gr01 (1),0.0,2196.008,2196.008,1,30.478
New_NPC (42),0.013,2196.019,2196.032,2,38.564
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2196.042,2196.042,1,29.149
Terrain,0.0,2196.053,2196.053,1,42.426
PlantPot_A,0.0,2196.064,2196.064,1,39.926
streetLight2 (36),0.0,2196.075,2196.075,1,12.207
NPC-611,0.011,2196.086,2196.097,2,24.854
Gr01 (1),0.0,2196.107,2196.107,1,23.255
NPC-611,0.0,2196.119,2196.119,1,24.939
NPC-616,0.0,2196.13,2196.13,1,24.268
Gr01 (1),0.023,2196.141,2196.164,3,22.573
Terrain,0.0,2196.175,2196.175,1,20.316
Gr01 (1),0.0,2196.186,2196.186,1,22.282
NPC-611,0.0,2196.196,2196.196,1,24.933
Gr01 (1),0.0,2196.208,2196.208,1,22.375
NPC-611,0.0,2196.219,2196.219,1,24.771
Gr01 (1),0.0,2196.23,2196.23,1,22.333
Terrain,0.0,2196.241,2196.241,1,27.211
NPC-611,0.0,2196.253,2196.253,1,24.74
Gr01 (1),0.044,2196.264,2196.308,5,22.707
Terrain,0.0,2196.319,2196.319,1,21.722
Gr01 (1),0.022,2196.33,2196.352,3,22.358
Terrain,0.0,2196.364,2196.364,1,34.137
NPC-616,0.0,2196.375,2196.375,1,24.138
B013,0.0,2196.385,2196.385,1,44.396
NPC-611,0.0,2196.397,2196.397,1,24.845
B013,0.023,2196.407,2196.43,3,44.538
NPC-611,0.045,2196.441,2196.486,5,24.832
B013,0.045,2196.496,2196.541,5,44.484
NPC-611,0.056,2196.552,2196.608,6,24.743
Gr01 (1),0.011,2196.619,2196.63,2,19.811
Terrain,0.068,2196.641,2196.709,7,18.094
Gr01 (1),0.0,2196.72,2196.72,1,19.496
streetLight2 (36),0.0,2196.731,2196.731,1,12.42
Gr01 (1),0.0,2196.741,2196.741,1,19.534
streetLight2 (36),0.0,2196.752,2196.752,1,12.27
Gr01 (1),0.032,2196.764,2196.796,4,20.487
streetLight2 (36),0.0,2196.807,2196.807,1,12.429
Gr01 (1),0.033,2196.819,2196.852,4,19.586
streetLight2 (36),0.023,2196.863,2196.886,3,12.395
Gr01 (1),0.011,2196.897,2196.908,2,19.537
streetLight2 (36),0.0,2196.919,2196.919,1,12.428
Gr01 (1),0.033,2196.93,2196.963,4,19.505
Terrain,0.0,2196.974,2196.974,1,19.189
Gr01 (1),0.156,2196.985,2197.141,15,23.194
NPC-611,0.033,2197.152,2197.185,4,24.784
Gr01 (1),0.0,2197.196,2197.196,1,22.172
NPC-611,0.112,2197.207,2197.319,11,24.733
B013,0.012,2197.329,2197.341,2,43.963
Cathedral,0.311,2197.352,2197.663,29,125.481
Sky,0.078,2197.685,2197.763,8,240.41
Cathedral,0.5,2197.774,2198.274,46,126.221
streetLight2 (36),0.0,2198.298,2198.298,1,13.656
House_2,0.166,2198.429,2198.595,16,107.349
B027,0.0,2198.607,2198.607,1,52.66
Cathedral,0.211,2198.729,2198.94,20,124.625
baum ld0(enhanced),0.012,2198.951,2198.963,2,39.244
B027,0.0,2198.974,2198.974,1,53.506
House_1,0.333,2198.996,2199.329,28,113.222
baum ld0(enhanced),0.0,2199.34,2199.34,1,38.806
streetLight2 (36),0.0,2199.351,2199.351,1,12.857
Cathedral,0.289,2199.373,2199.662,27,124.416
Sky,0.034,2199.673,2199.707,4,195.558
Lod_1,0.177,2199.718,2199.895,17,16.203
Sky,0.012,2199.906,2199.918,2,211.677
baum ld1(enhanced) (6),0.0,2199.929,2199.929,1,56.489
B030,0.378,2199.94,2200.318,35,40.546
baum ld1(enhanced) (6),0.0,2200.329,2200.329,1,57.239
B001,0.0,2200.34,2200.34,1,39.229
Lod_1,0.567,2200.406,2200.973,52,15.974
Sky,0.934,2200.984,2201.918,85,116.634
baum ld1(enhanced) (6),0.0,2202.051,2202.051,1,57.364
B030,0.932,2202.062,2202.994,85,40.481
Cathedral,0.223,2203.093,2203.316,21,125.392
B013,0.012,2203.327,2203.339,2,45.87
New_NPC (42),0.0,2203.35,2203.35,1,31.512
Terrain,0.012,2203.36,2203.372,2,33.707
Gr01 (1),0.011,2203.383,2203.394,2,22.606
Terrain,0.0,2203.405,2203.405,1,29.742
Gr01 (1),0.022,2203.416,2203.438,3,20.563
Terrain,0.0,2203.45,2203.45,1,20.596
Gr01 (1),0.045,2203.46,2203.505,5,20.653
New_NPC (42),0.056,2203.516,2203.572,6,30.964
NPC-611,0.0,2203.582,2203.582,1,23.675
New_NPC (42),0.011,2203.594,2203.605,2,30.802
NPC-611,0.011,2203.616,2203.627,2,23.495
New_NPC (42),0.045,2203.638,2203.683,5,30.654
B013,0.033,2203.694,2203.727,4,44.161
New_NPC (42),0.0,2203.738,2203.738,1,30.639
B013,0.067,2203.749,2203.816,7,44.083
PlantPot_A,0.0,2203.827,2203.827,1,37.797
B027,0.0,2203.838,2203.838,1,50.247
House_2,0.0,2203.849,2203.849,1,105.115
Bush_qilgY2_2x2x4_PF_baked_single,0.011,2203.86,2203.871,2,27.34
NPC (212)(Clone),0.0,2203.882,2203.882,1,17.857
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2203.893,2203.893,1,29.231
NPC-612,0.012,2203.904,2203.916,2,20.009
NPC (212)(Clone),0.344,2203.927,2204.271,32,17.418
NPC-612,0.1,2204.282,2204.382,10,19.472
Bush_qilgY2_2x2x4_PF_baked_single,0.333,2204.393,2204.726,31,26.474
House_2,0.0,2204.748,2204.748,1,106.37
Terrain,0.0,2204.859,2204.859,1,41.637
B013,0.0,2204.871,2204.871,1,42.751
NPC-611,0.566,2204.882,2205.448,52,21.184
NPC-616,0.467,2205.459,2205.926,43,19.852
New_NPC (42),0.0,2205.937,2205.937,1,25.094
NPC-616,0.0,2205.948,2205.948,1,19.708
New_NPC (42),0.089,2205.959,2206.048,9,24.95
NPC-616,0.033,2206.059,2206.092,4,19.458
New_NPC (42),0.044,2206.104,2206.148,5,24.748
NPC-616,0.022,2206.159,2206.181,3,19.365
B030,0.288,2206.193,2206.481,27,36.687
B001,0.244,2206.492,2206.736,23,34.064
B030,0.0,2206.748,2206.748,1,35.065
New_NPC (1),0.0,2206.759,2206.759,1,24.802
New_NPC (42),0.0,2206.771,2206.771,1,23.552
New_NPC (1),0.0,2206.781,2206.781,1,24.743
New_NPC (42),0.067,2206.792,2206.859,7,23.51
B013,0.055,2206.87,2206.925,6,36.969
New_NPC (42),0.0,2206.936,2206.936,1,23.382
B013,0.0,2206.948,2206.948,1,36.822
New_NPC (42),0.011,2206.959,2206.97,2,23.26
NPC-616,0.0,2206.981,2206.981,1,18.077
B013,0.0,2206.992,2206.992,1,40.171
face_4628,0.0,2207.004,2207.004,1,33.388
trashcan_squarePrefab (2),0.0,2207.015,2207.015,1,19.377
NPC-4629,0.0,2207.026,2207.026,1,33.606
NPC-4628,0.0,2207.037,2207.037,1,33.233
trashcan_squarePrefab (2),0.0,2207.047,2207.047,1,19.352
NPC-4628,0.022,2207.059,2207.081,3,33.232
trashcan_squarePrefab (2),0.289,2207.092,2207.381,27,18.92
B013,0.011,2207.392,2207.403,2,38.862
NPC-616,0.0,2207.414,2207.414,1,17.586
B030,0.033,2207.425,2207.458,4,35.688
New_NPC (42),0.0,2207.469,2207.469,1,22.259
B030,0.122,2207.481,2207.603,12,35.504
New_NPC (42),0.3,2207.614,2207.914,28,21.561
B013,0.034,2207.925,2207.959,4,36.514
NPC-611,0.244,2207.97,2208.214,23,17.311
face_611,0.067,2208.225,2208.292,7,17.202
NPC-611,0.045,2208.303,2208.348,5,16.983
B013,0.0,2208.359,2208.359,1,35.863
B030,0.245,2208.369,2208.614,23,33.807
B001,0.322,2208.625,2208.947,30,31.37
B030,0.277,2208.958,2209.235,25,32.958
face_616,0.001,2209.258,2209.259,2,15.451
NPC-611,0.177,2209.269,2209.446,17,15.636
face_611,0.0,2209.458,2209.458,1,15.725
NPC-611,0.011,2209.469,2209.48,2,15.542
face_611,0.122,2209.491,2209.613,12,15.636
NPC-611,0.01,2209.625,2209.635,2,15.406
face_611,0.033,2209.647,2209.68,4,15.509
NPC-611,0.023,2209.691,2209.714,3,15.309
face_611,0.0,2209.725,2209.725,1,15.427
B013,0.0,2209.735,2209.735,1,35.066
NPC-611,0.0,2209.747,2209.747,1,15.165
face_611,0.011,2209.758,2209.769,2,15.366
B013,0.246,2209.78,2210.026,11,33.81
face_616,0.488,2210.036,2210.524,44,14.126
B013,0.322,2210.535,2210.857,30,32.907
face_611,0.022,2210.868,2210.89,3,14.034
B013,0.012,2210.902,2210.914,2,33.354
face_611,0.621,2210.925,2211.546,56,13.585
B013,0.024,2211.557,2211.581,4,34.324
NPC-4629,0.077,2211.591,2211.668,7,27.864
trashcan_squarePrefab (2),0.089,2211.679,2211.768,9,13.28
NPC-4629,0.033,2211.779,2211.812,4,27.661
trashcan_squarePrefab (2),0.066,2211.824,2211.89,7,13.23
PlantPot_A,0.0,2211.901,2211.901,1,28.339
B027,0.278,2211.912,2212.19,26,35.349
B013,0.022,2212.201,2212.223,3,32.668
NPC-616,0.0,2212.234,2212.234,1,11.573
B013,0.0,2212.246,2212.246,1,30.877
NPC-616,0.29,2212.256,2212.546,27,11.378
face_616,0.0,2212.557,2212.557,1,11.397
NPC-616,0.011,2212.568,2212.579,2,11.375
B013,0.011,2212.59,2212.601,2,30.223
NPC-616,0.045,2212.612,2212.657,5,11.317
B013,0.011,2212.668,2212.679,2,30.092
NPC-616,0.0,2212.69,2212.69,1,11.271
B013,0.011,2212.701,2212.712,2,30.005
B030,0.388,2212.724,2213.112,36,28.536
B001,0.011,2213.123,2213.134,2,26.034
streetLight2 (32),0.0,2213.146,2213.146,1,11.976
B001,0.144,2213.156,2213.3,14,25.875
New_NPC (87)(Clone),0.211,2213.311,2213.522,20,10.957
face_87,0.022,2213.533,2213.555,3,10.9
New_NPC (87)(Clone),0.0,2213.566,2213.566,1,10.858
face_87,0.0,2213.577,2213.577,1,10.871
New_NPC (87)(Clone),0.045,2213.588,2213.633,5,10.68
face_87,0.011,2213.644,2213.655,2,10.765
B001,0.011,2213.666,2213.677,2,25.252
New_NPC (87)(Clone),0.0,2213.688,2213.688,1,10.642
face_87,0.113,2213.7,2213.813,11,10.608
New_NPC (87)(Clone),0.2,2213.824,2214.024,19,10.276
face_87,0.0,2214.035,2214.035,1,10.257
New_NPC (87)(Clone),0.023,2214.046,2214.069,4,10.188
face_87,0.0,2214.091,2214.091,1,10.236
New_NPC (87)(Clone),0.012,2214.101,2214.113,2,10.187
B001,0.011,2214.124,2214.135,2,24.672
streetLight2 (32),0.0,2214.146,2214.146,1,10.785
B001,0.667,2214.157,2214.824,61,24.34
Terrain,0.211,2214.934,2215.145,20,17.368
NPC-611,0.0,2215.157,2215.157,1,8.852
B013,0.0,2215.167,2215.167,1,29.402
NPC-611,0.011,2215.179,2215.19,2,8.916
B013,0.0,2215.201,2215.201,1,29.51
NPC-611,0.021,2215.212,2215.233,3,8.919
B013,0.011,2215.244,2215.255,2,29.381
NPC-611,0.0,2215.266,2215.266,1,8.815
B013,0.067,2215.277,2215.344,7,29.383
NPC-611,0.01,2215.357,2215.367,2,8.727
B013,0.011,2215.377,2215.388,2,29.396
NPC-611,0.033,2215.399,2215.432,4,8.645
B013,0.0,2215.444,2215.444,1,29.34
NPC-611,0.133,2215.455,2215.588,13,8.506
face_611,0.011,2215.599,2215.61,2,8.523
NPC-611,0.033,2215.622,2215.655,4,8.35
face_616,0.0,2215.666,2215.666,1,7.858
B013,0.0,2215.677,2215.677,1,26.358
B030,0.0,2215.688,2215.688,1,25.59
New_NPC (87)(Clone),0.0,2215.699,2215.699,1,9.128
B030,0.0,2215.71,2215.71,1,25.308
New_NPC (87)(Clone),0.379,2215.721,2216.1,35,9.016
face_87,0.0,2216.111,2216.111,1,9.226
New_NPC (87)(Clone),0.122,2216.122,2216.244,12,9.005
B013,0.011,2216.255,2216.266,2,27.27
face_611,0.0,2216.278,2216.278,1,7.67
NPC-611,0.0,2216.289,2216.289,1,7.592
face_611,0.177,2216.3,2216.477,17,7.569
B013,0.023,2216.488,2216.511,3,28.159
face_611,0.022,2216.522,2216.544,3,7.416
B013,0.0,2216.555,2216.555,1,28.107
face_611,0.022,2216.566,2216.588,3,7.374
B013,0.022,2216.6,2216.622,3,28.055
NPC-611,0.0,2216.633,2216.633,1,7.274
B013,0.0,2216.644,2216.644,1,27.975
NPC-611,0.023,2216.655,2216.678,3,7.283
B013,0.0,2216.688,2216.688,1,27.883
NPC-611,0.1,2216.7,2216.8,10,7.11
B013,0.011,2216.811,2216.822,2,27.857
NPC-616,0.011,2216.833,2216.844,2,6.444
New_NPC (87)(Clone),0.0,2216.855,2216.855,1,9.154
NPC-616,0.011,2216.866,2216.877,2,6.44
B013,0.0,2216.888,2216.888,1,25.874
NPC-616,0.0,2216.899,2216.899,1,6.384
B013,0.0,2216.911,2216.911,1,25.926
NPC-616,0.078,2216.922,2217.0,8,6.27
B013,0.0,2217.01,2217.01,1,25.877
NPC-616,0.033,2217.022,2217.055,4,6.244
B013,0.0,2217.066,2217.066,1,25.475
B030,0.601,2217.077,2217.678,55,23.097
B001,1.577,2217.689,2219.266,143,19.944
B030,0.033,2219.277,2219.31,4,20.127
Terrain,0.034,2219.321,2219.355,4,7.88
NPC-616,0.022,2219.366,2219.388,2,3.031
Terrain,0.011,2219.399,2219.41,2,13.78
B013,0.188,2219.421,2219.609,18,25.291
NPC-4629,0.0,2219.62,2219.62,1,18.332
PlantPot_A,0.0,2219.631,2219.631,1,19.448
NPC-4629,0.222,2219.642,2219.864,21,18.12
PlantPot_A,0.0,2219.875,2219.875,1,19.164
B013,0.267,2219.887,2220.154,25,21.731
B027,0.011,2220.166,2220.177,2,25.606
NPC-4629,0.088,2220.188,2220.276,9,17.358
NPC-4628,0.0,2220.287,2220.287,1,17.078
NPC-4629,0.011,2220.298,2220.309,2,17.297
